Date-Time-Start; Date-Time-End; Gebäude 255 Pumpe 3 | NoComment | Orginal Power [kW] inkl. Wandlerfaktoren - Korrigierte Power [kW] inkl. Wandlerfaktoren; Verbrauch-Orginal Viertelstündlich[kWh]; Verbrauch Korrigiert Viertelstündlich[kWh]; ErrorCode
2016-02-11 22:15:00; 2016-02-11 22:30:00; 19.712000; 19.712000; 14301.357800; 14301.357800; 0
2016-02-11 22:30:00; 2016-02-11 22:45:00; 19.648000; 19.648000; 14301.419400; 14301.419400; 0
2016-02-11 22:45:00; 2016-02-11 23:00:00; 19.648000; 19.648000; 14301.480800; 14301.480800; 0
2016-02-11 23:00:00; 2016-02-11 23:15:00; 20.160000; 20.160000; 14301.542200; 14301.542200; 0
2016-02-11 23:15:00; 2016-02-11 23:30:00; 20.736000; 20.736000; 14301.605200; 14301.605200; 0
2016-02-11 23:30:00; 2016-02-11 23:45:00; 20.992000; 20.992000; 14301.670000; 14301.670000; 0
2016-02-11 23:45:00; 2016-02-12 00:00:00; 21.376000; 21.376000; 14301.735600; 14301.735600; 0
2016-02-12 00:00:00; 2016-02-12 00:15:00; 22.080000; 22.080000; 14301.802400; 14301.802400; 0
2016-02-12 00:15:00; 2016-02-12 00:30:00; 22.272000; 22.272000; 14301.871400; 14301.871400; 0
2016-02-12 00:30:00; 2016-02-12 00:45:00; 21.824000; 21.824000; 14301.941000; 14301.941000; 0
2016-02-12 00:45:00; 2016-02-12 01:00:00; 22.080000; 22.080000; 14302.009200; 14302.009200; 0
2016-02-12 01:00:00; 2016-02-12 01:15:00; 22.144000; 22.144000; 14302.078200; 14302.078200; 0
2016-02-12 01:15:00; 2016-02-12 01:30:00; 22.400000; 22.400000; 14302.147400; 14302.147400; 0
2016-02-12 01:30:00; 2016-02-12 01:45:00; 23.360000; 23.360000; 14302.217400; 14302.217400; 0
2016-02-12 01:45:00; 2016-02-12 02:00:00; 23.488000; 23.488000; 14302.290400; 14302.290400; 0
2016-02-12 02:00:00; 2016-02-12 02:15:00; 24.128000; 24.128000; 14302.363800; 14302.363800; 0
2016-02-12 02:15:00; 2016-02-12 02:30:00; 24.320000; 24.320000; 14302.439200; 14302.439200; 0
2016-02-12 02:30:00; 2016-02-12 02:45:00; 24.320000; 24.320000; 14302.515200; 14302.515200; 0
2016-02-12 02:45:00; 2016-02-12 03:00:00; 24.896000; 24.896000; 14302.591200; 14302.591200; 0
2016-02-12 03:00:00; 2016-02-12 03:15:00; 24.896000; 24.896000; 14302.669000; 14302.669000; 0
2016-02-12 03:15:00; 2016-02-12 03:30:00; 24.768000; 24.768000; 14302.746800; 14302.746800; 0
2016-02-12 03:30:00; 2016-02-12 03:45:00; 24.576000; 24.576000; 14302.824200; 14302.824200; 0
2016-02-12 03:45:00; 2016-02-12 04:00:00; 24.000000; 24.000000; 14302.901000; 14302.901000; 0
2016-02-12 04:00:00; 2016-02-12 04:15:00; 24.064000; 24.064000; 14302.976000; 14302.976000; 0
2016-02-12 04:15:00; 2016-02-12 04:30:00; 24.192000; 24.192000; 14303.051200; 14303.051200; 0
2016-02-12 04:30:00; 2016-02-12 04:45:00; 24.512000; 24.512000; 14303.126800; 14303.126800; 0
2016-02-12 04:45:00; 2016-02-12 05:00:00; 24.512000; 24.512000; 14303.203400; 14303.203400; 0
2016-02-12 05:00:00; 2016-02-12 05:15:00; 25.088000; 25.088000; 14303.280000; 14303.280000; 0
2016-02-12 05:15:00; 2016-02-12 05:30:00; 25.088000; 25.088000; 14303.358400; 14303.358400; 0
2016-02-12 05:30:00; 2016-02-12 05:45:00; 25.088000; 25.088000; 14303.436800; 14303.436800; 0
2016-02-12 05:45:00; 2016-02-12 06:00:00; 25.408000; 25.408000; 14303.515200; 14303.515200; 0
2016-02-12 06:00:00; 2016-02-12 06:15:00; 29.184000; 29.184000; 14303.594600; 14303.594600; 0
2016-02-12 06:15:00; 2016-02-12 06:30:00; 32.192000; 32.192000; 14303.685800; 14303.685800; 0
2016-02-12 06:30:00; 2016-02-12 06:45:00; 32.384000; 32.384000; 14303.786400; 14303.786400; 0
2016-02-12 06:45:00; 2016-02-12 07:00:00; 31.424000; 31.424000; 14303.887600; 14303.887600; 0
2016-02-12 07:00:00; 2016-02-12 07:15:00; 30.272000; 30.272000; 14303.985800; 14303.985800; 0
2016-02-12 07:15:00; 2016-02-12 07:30:00; 31.040000; 31.040000; 14304.080400; 14304.080400; 0
2016-02-12 07:30:00; 2016-02-12 07:45:00; 30.976000; 30.976000; 14304.177400; 14304.177400; 0
2016-02-12 07:45:00; 2016-02-12 08:00:00; 30.336000; 30.336000; 14304.274200; 14304.274200; 0
2016-02-12 08:00:00; 2016-02-12 08:15:00; 30.592000; 30.592000; 14304.369000; 14304.369000; 0
2016-02-12 08:15:00; 2016-02-12 08:30:00; 30.336000; 30.336000; 14304.464600; 14304.464600; 0
2016-02-12 08:30:00; 2016-02-12 08:45:00; 30.144000; 30.144000; 14304.559400; 14304.559400; 0
2016-02-12 08:45:00; 2016-02-12 09:00:00; 29.760000; 29.760000; 14304.653600; 14304.653600; 0
2016-02-12 09:00:00; 2016-02-12 09:15:00; 28.736000; 28.736000; 14304.746600; 14304.746600; 0
2016-02-12 09:15:00; 2016-02-12 09:30:00; 26.816000; 26.816000; 14304.836400; 14304.836400; 0
2016-02-12 09:30:00; 2016-02-12 09:45:00; 24.320000; 24.320000; 14304.920200; 14304.920200; 0
2016-02-12 09:45:00; 2016-02-12 10:00:00; 23.424000; 23.424000; 14304.996200; 14304.996200; 0
2016-02-12 10:00:00; 2016-02-12 10:15:00; 22.400000; 22.400000; 14305.069400; 14305.069400; 0
2016-02-12 10:15:00; 2016-02-12 10:30:00; 21.824000; 21.824000; 14305.139400; 14305.139400; 0
2016-02-12 10:30:00; 2016-02-12 10:45:00; 20.864000; 20.864000; 14305.207600; 14305.207600; 0
2016-02-12 10:45:00; 2016-02-12 11:00:00; 20.864000; 20.864000; 14305.272800; 14305.272800; 0
2016-02-12 11:00:00; 2016-02-12 11:15:00; 20.288000; 20.288000; 14305.338000; 14305.338000; 0
2016-02-12 11:15:00; 2016-02-12 11:30:00; 19.200000; 19.200000; 14305.401400; 14305.401400; 0
2016-02-12 11:30:00; 2016-02-12 11:45:00; 19.136000; 19.136000; 14305.461400; 14305.461400; 0
2016-02-12 11:45:00; 2016-02-12 12:00:00; 18.752000; 18.752000; 14305.521200; 14305.521200; 0
2016-02-12 12:00:00; 2016-02-12 12:15:00; 18.112000; 18.112000; 14305.579800; 14305.579800; 0
2016-02-12 12:15:00; 2016-02-12 12:30:00; 17.280000; 17.280000; 14305.636400; 14305.636400; 0
2016-02-12 12:30:00; 2016-02-12 12:45:00; 17.344000; 17.344000; 14305.690400; 14305.690400; 0
2016-02-12 12:45:00; 2016-02-12 13:00:00; 17.088000; 17.088000; 14305.744600; 14305.744600; 0
2016-02-12 13:00:00; 2016-02-12 13:15:00; 17.024000; 17.024000; 14305.798000; 14305.798000; 0
2016-02-12 13:15:00; 2016-02-12 13:30:00; 17.024000; 17.024000; 14305.851200; 14305.851200; 0
2016-02-12 13:30:00; 2016-02-12 13:45:00; 17.600000; 17.600000; 14305.904400; 14305.904400; 0
2016-02-12 13:45:00; 2016-02-12 14:00:00; 17.152000; 17.152000; 14305.959400; 14305.959400; 0
2016-02-12 14:00:00; 2016-02-12 14:15:00; 17.024000; 17.024000; 14306.013000; 14306.013000; 0
2016-02-12 14:15:00; 2016-02-12 14:30:00; 16.640000; 16.640000; 14306.066200; 14306.066200; 0
2016-02-12 14:30:00; 2016-02-12 14:45:00; 17.024000; 17.024000; 14306.118200; 14306.118200; 0
2016-02-12 14:45:00; 2016-02-12 15:00:00; 17.152000; 17.152000; 14306.171400; 14306.171400; 0
2016-02-12 15:00:00; 2016-02-12 15:15:00; 16.960000; 16.960000; 14306.225000; 14306.225000; 0
2016-02-12 15:15:00; 2016-02-12 15:30:00; 17.216000; 17.216000; 14306.278000; 14306.278000; 0
2016-02-12 15:30:00; 2016-02-12 15:45:00; 17.536000; 17.536000; 14306.331800; 14306.331800; 0
2016-02-12 15:45:00; 2016-02-12 16:00:00; 18.624000; 18.624000; 14306.386600; 14306.386600; 0
2016-02-12 16:00:00; 2016-02-12 16:15:00; 18.880000; 18.880000; 14306.444800; 14306.444800; 0
2016-02-12 16:15:00; 2016-02-12 16:30:00; 18.816000; 18.816000; 14306.503800; 14306.503800; 0
2016-02-12 16:30:00; 2016-02-12 16:45:00; 18.432000; 18.432000; 14306.562600; 14306.562600; 0
2016-02-12 16:45:00; 2016-02-12 17:00:00; 18.432000; 18.432000; 14306.620200; 14306.620200; 0
2016-02-12 17:00:00; 2016-02-12 17:15:00; 18.752000; 18.752000; 14306.677800; 14306.677800; 0
2016-02-12 17:15:00; 2016-02-12 17:30:00; 18.432000; 18.432000; 14306.736400; 14306.736400; 0
2016-02-12 17:30:00; 2016-02-12 17:45:00; 18.688000; 18.688000; 14306.794000; 14306.794000; 0
2016-02-12 17:45:00; 2016-02-12 18:00:00; 18.368000; 18.368000; 14306.852400; 14306.852400; 0
2016-02-12 18:00:00; 2016-02-12 18:15:00; 17.920000; 17.920000; 14306.909800; 14306.909800; 0
2016-02-12 18:15:00; 2016-02-12 18:30:00; 17.472000; 17.472000; 14306.965800; 14306.965800; 0
2016-02-12 18:30:00; 2016-02-12 18:45:00; 17.280000; 17.280000; 14307.020400; 14307.020400; 0
2016-02-12 18:45:00; 2016-02-12 19:00:00; 17.536000; 17.536000; 14307.074400; 14307.074400; 0
2016-02-12 19:00:00; 2016-02-12 19:15:00; 17.152000; 17.152000; 14307.129200; 14307.129200; 0
2016-02-12 19:15:00; 2016-02-12 19:30:00; 17.408000; 17.408000; 14307.182800; 14307.182800; 0
2016-02-12 19:30:00; 2016-02-12 19:45:00; 17.408000; 17.408000; 14307.237200; 14307.237200; 0
2016-02-12 19:45:00; 2016-02-12 20:00:00; 17.408000; 17.408000; 14307.291600; 14307.291600; 0
2016-02-12 20:00:00; 2016-02-12 20:15:00; 17.280000; 17.280000; 14307.346000; 14307.346000; 0
2016-02-12 20:15:00; 2016-02-12 20:30:00; 17.280000; 17.280000; 14307.400000; 14307.400000; 0
2016-02-12 20:30:00; 2016-02-12 20:45:00; 17.344000; 17.344000; 14307.454000; 14307.454000; 0
2016-02-12 20:45:00; 2016-02-12 21:00:00; 17.280000; 17.280000; 14307.508200; 14307.508200; 0
2016-02-12 21:00:00; 2016-02-12 21:15:00; 17.088000; 17.088000; 14307.562200; 14307.562200; 0
2016-02-12 21:15:00; 2016-02-12 21:30:00; 17.536000; 17.536000; 14307.615600; 14307.615600; 0
2016-02-12 21:30:00; 2016-02-12 21:45:00; 17.920000; 17.920000; 14307.670400; 14307.670400; 0
2016-02-12 21:45:00; 2016-02-12 22:00:00; 17.792000; 17.792000; 14307.726400; 14307.726400; 0
2016-02-12 22:00:00; 2016-02-12 22:15:00; 17.856000; 17.856000; 14307.782000; 14307.782000; 0
2016-02-12 22:15:00; 2016-02-12 22:30:00; 17.664000; 17.664000; 14307.837800; 14307.837800; 0
2016-02-12 22:30:00; 2016-02-12 22:45:00; 17.856000; 17.856000; 14307.893000; 14307.893000; 0
2016-02-12 22:45:00; 2016-02-12 23:00:00; 17.792000; 17.792000; 14307.948800; 14307.948800; 0
2016-02-12 23:00:00; 2016-02-12 23:15:00; 17.664000; 17.664000; 14308.004400; 14308.004400; 0
2016-02-12 23:15:00; 2016-02-12 23:30:00; 17.920000; 17.920000; 14308.059600; 14308.059600; 0
2016-02-12 23:30:00; 2016-02-12 23:45:00; 17.792000; 17.792000; 14308.115600; 14308.115600; 0
2016-02-12 23:45:00; 2016-02-13 00:00:00; 17.728000; 17.728000; 14308.171200; 14308.171200; 0
2016-02-13 00:00:00; 2016-02-13 00:15:00; 17.792000; 17.792000; 14308.226600; 14308.226600; 0
2016-02-13 00:15:00; 2016-02-13 00:30:00; 17.920000; 17.920000; 14308.282200; 14308.282200; 0
2016-02-13 00:30:00; 2016-02-13 00:45:00; 17.728000; 17.728000; 14308.338200; 14308.338200; 0
2016-02-13 00:45:00; 2016-02-13 01:00:00; 17.664000; 17.664000; 14308.393600; 14308.393600; 0
2016-02-13 01:00:00; 2016-02-13 01:15:00; 17.792000; 17.792000; 14308.448800; 14308.448800; 0
2016-02-13 01:15:00; 2016-02-13 01:30:00; 17.984000; 17.984000; 14308.504400; 14308.504400; 0
2016-02-13 01:30:00; 2016-02-13 01:45:00; 17.856000; 17.856000; 14308.560600; 14308.560600; 0
2016-02-13 01:45:00; 2016-02-13 02:00:00; 17.920000; 17.920000; 14308.616400; 14308.616400; 0
2016-02-13 02:00:00; 2016-02-13 02:15:00; 17.856000; 17.856000; 14308.672400; 14308.672400; 0
2016-02-13 02:15:00; 2016-02-13 02:30:00; 18.048000; 18.048000; 14308.728200; 14308.728200; 0
2016-02-13 02:30:00; 2016-02-13 02:45:00; 18.112000; 18.112000; 14308.784600; 14308.784600; 0
2016-02-13 02:45:00; 2016-02-13 03:00:00; 18.176000; 18.176000; 14308.841200; 14308.841200; 0
2016-02-13 03:00:00; 2016-02-13 03:15:00; 18.176000; 18.176000; 14308.898000; 14308.898000; 0
2016-02-13 03:15:00; 2016-02-13 03:30:00; 18.112000; 18.112000; 14308.954800; 14308.954800; 0
2016-02-13 03:30:00; 2016-02-13 03:45:00; 18.176000; 18.176000; 14309.011400; 14309.011400; 0
2016-02-13 03:45:00; 2016-02-13 04:00:00; 18.304000; 18.304000; 14309.068200; 14309.068200; 0
2016-02-13 04:00:00; 2016-02-13 04:15:00; 18.432000; 18.432000; 14309.125400; 14309.125400; 0
2016-02-13 04:15:00; 2016-02-13 04:30:00; 18.496000; 18.496000; 14309.183000; 14309.183000; 0
2016-02-13 04:30:00; 2016-02-13 04:45:00; 18.304000; 18.304000; 14309.240800; 14309.240800; 0
2016-02-13 04:45:00; 2016-02-13 05:00:00; 18.304000; 18.304000; 14309.298000; 14309.298000; 0
2016-02-13 05:00:00; 2016-02-13 05:15:00; 18.624000; 18.624000; 14309.355200; 14309.355200; 0
2016-02-13 05:15:00; 2016-02-13 05:30:00; 18.688000; 18.688000; 14309.413400; 14309.413400; 0
2016-02-13 05:30:00; 2016-02-13 05:45:00; 18.752000; 18.752000; 14309.471800; 14309.471800; 0
2016-02-13 05:45:00; 2016-02-13 06:00:00; 18.880000; 18.880000; 14309.530400; 14309.530400; 0
2016-02-13 06:00:00; 2016-02-13 06:15:00; 19.392000; 19.392000; 14309.589400; 14309.589400; 0
2016-02-13 06:15:00; 2016-02-13 06:30:00; 19.392000; 19.392000; 14309.650000; 14309.650000; 0
2016-02-13 06:30:00; 2016-02-13 06:45:00; 19.392000; 19.392000; 14309.710600; 14309.710600; 0
2016-02-13 06:45:00; 2016-02-13 07:00:00; 19.456000; 19.456000; 14309.771200; 14309.771200; 0
2016-02-13 07:00:00; 2016-02-13 07:15:00; 20.096000; 20.096000; 14309.832000; 14309.832000; 0
2016-02-13 07:15:00; 2016-02-13 07:30:00; 20.352000; 20.352000; 14309.894800; 14309.894800; 0
2016-02-13 07:30:00; 2016-02-13 07:45:00; 19.968000; 19.968000; 14309.958400; 14309.958400; 0
2016-02-13 07:45:00; 2016-02-13 08:00:00; 19.776000; 19.776000; 14310.020800; 14310.020800; 0
2016-02-13 08:00:00; 2016-02-13 08:15:00; 18.944000; 18.944000; 14310.082600; 14310.082600; 0
2016-02-13 08:15:00; 2016-02-13 08:30:00; 19.008000; 19.008000; 14310.141800; 14310.141800; 0
2016-02-13 08:30:00; 2016-02-13 08:45:00; 18.816000; 18.816000; 14310.201200; 14310.201200; 0
2016-02-13 08:45:00; 2016-02-13 09:00:00; 19.072000; 19.072000; 14310.260000; 14310.260000; 0
2016-02-13 09:00:00; 2016-02-13 09:15:00; 18.432000; 18.432000; 14310.319600; 14310.319600; 0
2016-02-13 09:15:00; 2016-02-13 09:30:00; 18.112000; 18.112000; 14310.377200; 14310.377200; 0
2016-02-13 09:30:00; 2016-02-13 09:45:00; 18.240000; 18.240000; 14310.433800; 14310.433800; 0
2016-02-13 09:45:00; 2016-02-13 10:00:00; 17.984000; 17.984000; 14310.490800; 14310.490800; 0
2016-02-13 10:00:00; 2016-02-13 10:15:00; 17.856000; 17.856000; 14310.547000; 14310.547000; 0
2016-02-13 10:15:00; 2016-02-13 10:30:00; 17.664000; 17.664000; 14310.602800; 14310.602800; 0
2016-02-13 10:30:00; 2016-02-13 10:45:00; 17.664000; 17.664000; 14310.658000; 14310.658000; 0
2016-02-13 10:45:00; 2016-02-13 11:00:00; 17.536000; 17.536000; 14310.713200; 14310.713200; 0
2016-02-13 11:00:00; 2016-02-13 11:15:00; 17.536000; 17.536000; 14310.768000; 14310.768000; 0
2016-02-13 11:15:00; 2016-02-13 11:30:00; 17.728000; 17.728000; 14310.822800; 14310.822800; 0
2016-02-13 11:30:00; 2016-02-13 11:45:00; 17.408000; 17.408000; 14310.878200; 14310.878200; 0
2016-02-13 11:45:00; 2016-02-13 12:00:00; 18.496000; 18.496000; 14310.932600; 14310.932600; 0
2016-02-13 12:00:00; 2016-02-13 12:15:00; 18.432000; 18.432000; 14310.990400; 14310.990400; 0
2016-02-13 12:15:00; 2016-02-13 12:30:00; 17.856000; 17.856000; 14311.048000; 14311.048000; 0
2016-02-13 12:30:00; 2016-02-13 12:45:00; 17.536000; 17.536000; 14311.103800; 14311.103800; 0
2016-02-13 12:45:00; 2016-02-13 13:00:00; 17.408000; 17.408000; 14311.158600; 14311.158600; 0
2016-02-13 13:00:00; 2016-02-13 13:15:00; 17.152000; 17.152000; 14311.213000; 14311.213000; 0
2016-02-13 13:15:00; 2016-02-13 13:30:00; 17.088000; 17.088000; 14311.266600; 14311.266600; 0
2016-02-13 13:30:00; 2016-02-13 13:45:00; 16.640000; 16.640000; 14311.320000; 14311.320000; 0
2016-02-13 13:45:00; 2016-02-13 14:00:00; 16.512000; 16.512000; 14311.372000; 14311.372000; 0
2016-02-13 14:00:00; 2016-02-13 14:15:00; 16.256000; 16.256000; 14311.423600; 14311.423600; 0
2016-02-13 14:15:00; 2016-02-13 14:30:00; 16.256000; 16.256000; 14311.474400; 14311.474400; 0
2016-02-13 14:30:00; 2016-02-13 14:45:00; 16.320000; 16.320000; 14311.525200; 14311.525200; 0
2016-02-13 14:45:00; 2016-02-13 15:00:00; 16.192000; 16.192000; 14311.576200; 14311.576200; 0
2016-02-13 15:00:00; 2016-02-13 15:15:00; 16.192000; 16.192000; 14311.626800; 14311.626800; 0
2016-02-13 15:15:00; 2016-02-13 15:30:00; 16.256000; 16.256000; 14311.677400; 14311.677400; 0
2016-02-13 15:30:00; 2016-02-13 15:45:00; 16.192000; 16.192000; 14311.728200; 14311.728200; 0
2016-02-13 15:45:00; 2016-02-13 16:00:00; 16.448000; 16.448000; 14311.778800; 14311.778800; 0
2016-02-13 16:00:00; 2016-02-13 16:15:00; 16.448000; 16.448000; 14311.830200; 14311.830200; 0
2016-02-13 16:15:00; 2016-02-13 16:30:00; 16.384000; 16.384000; 14311.881600; 14311.881600; 0
2016-02-13 16:30:00; 2016-02-13 16:45:00; 16.768000; 16.768000; 14311.932800; 14311.932800; 0
2016-02-13 16:45:00; 2016-02-13 17:00:00; 16.704000; 16.704000; 14311.985200; 14311.985200; 0
2016-02-13 17:00:00; 2016-02-13 17:15:00; 16.768000; 16.768000; 14312.037400; 14312.037400; 0
2016-02-13 17:15:00; 2016-02-13 17:30:00; 16.896000; 16.896000; 14312.089800; 14312.089800; 0
2016-02-13 17:30:00; 2016-02-13 17:45:00; 16.704000; 16.704000; 14312.142600; 14312.142600; 0
2016-02-13 17:45:00; 2016-02-13 18:00:00; 16.768000; 16.768000; 14312.194800; 14312.194800; 0
2016-02-13 18:00:00; 2016-02-13 18:15:00; 16.768000; 16.768000; 14312.247200; 14312.247200; 0
2016-02-13 18:15:00; 2016-02-13 18:30:00; 16.960000; 16.960000; 14312.299600; 14312.299600; 0
2016-02-13 18:30:00; 2016-02-13 18:45:00; 16.896000; 16.896000; 14312.352600; 14312.352600; 0
2016-02-13 18:45:00; 2016-02-13 19:00:00; 16.960000; 16.960000; 14312.405400; 14312.405400; 0
2016-02-13 19:00:00; 2016-02-13 19:15:00; 16.896000; 16.896000; 14312.458400; 14312.458400; 0
2016-02-13 19:15:00; 2016-02-13 19:30:00; 16.768000; 16.768000; 14312.511200; 14312.511200; 0
2016-02-13 19:30:00; 2016-02-13 19:45:00; 17.024000; 17.024000; 14312.563600; 14312.563600; 0
2016-02-13 19:45:00; 2016-02-13 20:00:00; 16.960000; 16.960000; 14312.616800; 14312.616800; 0
2016-02-13 20:00:00; 2016-02-13 20:15:00; 16.704000; 16.704000; 14312.669800; 14312.669800; 0
2016-02-13 20:15:00; 2016-02-13 20:30:00; 16.512000; 16.512000; 14312.722000; 14312.722000; 0
2016-02-13 20:30:00; 2016-02-13 20:45:00; 16.576000; 16.576000; 14312.773600; 14312.773600; 0
2016-02-13 20:45:00; 2016-02-13 21:00:00; 16.704000; 16.704000; 14312.825400; 14312.825400; 0
2016-02-13 21:00:00; 2016-02-13 21:15:00; 16.576000; 16.576000; 14312.877600; 14312.877600; 0
2016-02-13 21:15:00; 2016-02-13 21:30:00; 16.448000; 16.448000; 14312.929400; 14312.929400; 0
2016-02-13 21:30:00; 2016-02-13 21:45:00; 16.512000; 16.512000; 14312.980800; 14312.980800; 0
2016-02-13 21:45:00; 2016-02-13 22:00:00; 16.384000; 16.384000; 14313.032400; 14313.032400; 0
2016-02-13 22:00:00; 2016-02-13 22:15:00; 16.384000; 16.384000; 14313.083600; 14313.083600; 0
2016-02-13 22:15:00; 2016-02-13 22:30:00; 16.512000; 16.512000; 14313.134800; 14313.134800; 0
2016-02-13 22:30:00; 2016-02-13 22:45:00; 16.512000; 16.512000; 14313.186400; 14313.186400; 0
2016-02-13 22:45:00; 2016-02-13 23:00:00; 16.512000; 16.512000; 14313.238000; 14313.238000; 0
2016-02-13 23:00:00; 2016-02-13 23:15:00; 16.384000; 16.384000; 14313.289600; 14313.289600; 0
2016-02-13 23:15:00; 2016-02-13 23:30:00; 16.384000; 16.384000; 14313.340800; 14313.340800; 0
2016-02-13 23:30:00; 2016-02-13 23:45:00; 16.320000; 16.320000; 14313.392000; 14313.392000; 0
2016-02-13 23:45:00; 2016-02-14 00:00:00; 16.576000; 16.576000; 14313.443000; 14313.443000; 0
2016-02-14 00:00:00; 2016-02-14 00:15:00; 16.320000; 16.320000; 14313.494800; 14313.494800; 0
2016-02-14 00:15:00; 2016-02-14 00:30:00; 16.448000; 16.448000; 14313.545800; 14313.545800; 0
2016-02-14 00:30:00; 2016-02-14 00:45:00; 16.448000; 16.448000; 14313.597200; 14313.597200; 0
2016-02-14 00:45:00; 2016-02-14 01:00:00; 16.384000; 16.384000; 14313.648600; 14313.648600; 0
2016-02-14 01:00:00; 2016-02-14 01:15:00; 16.256000; 16.256000; 14313.699800; 14313.699800; 0
2016-02-14 01:15:00; 2016-02-14 01:30:00; 16.384000; 16.384000; 14313.750600; 14313.750600; 0
2016-02-14 01:30:00; 2016-02-14 01:45:00; 16.384000; 16.384000; 14313.801800; 14313.801800; 0
2016-02-14 01:45:00; 2016-02-14 02:00:00; 16.576000; 16.576000; 14313.853000; 14313.853000; 0
2016-02-14 02:00:00; 2016-02-14 02:15:00; 16.320000; 16.320000; 14313.904800; 14313.904800; 0
2016-02-14 02:15:00; 2016-02-14 02:30:00; 16.640000; 16.640000; 14313.955800; 14313.955800; 0
2016-02-14 02:30:00; 2016-02-14 02:45:00; 16.704000; 16.704000; 14314.007800; 14314.007800; 0
2016-02-14 02:45:00; 2016-02-14 03:00:00; 16.448000; 16.448000; 14314.060000; 14314.060000; 0
2016-02-14 03:00:00; 2016-02-14 03:15:00; 16.384000; 16.384000; 14314.111400; 14314.111400; 0
2016-02-14 03:15:00; 2016-02-14 03:30:00; 16.256000; 16.256000; 14314.162600; 14314.162600; 0
2016-02-14 03:30:00; 2016-02-14 03:45:00; 16.448000; 16.448000; 14314.213400; 14314.213400; 0
2016-02-14 03:45:00; 2016-02-14 04:00:00; 16.320000; 16.320000; 14314.264800; 14314.264800; 0
2016-02-14 04:00:00; 2016-02-14 04:15:00; 16.320000; 16.320000; 14314.315800; 14314.315800; 0
2016-02-14 04:15:00; 2016-02-14 04:30:00; 16.256000; 16.256000; 14314.366800; 14314.366800; 0
2016-02-14 04:30:00; 2016-02-14 04:45:00; 16.128000; 16.128000; 14314.417600; 14314.417600; 0
2016-02-14 04:45:00; 2016-02-14 05:00:00; 16.192000; 16.192000; 14314.468000; 14314.468000; 0
2016-02-14 05:00:00; 2016-02-14 05:15:00; 16.384000; 16.384000; 14314.518600; 14314.518600; 0
2016-02-14 05:15:00; 2016-02-14 05:30:00; 16.448000; 16.448000; 14314.569800; 14314.569800; 0
2016-02-14 05:30:00; 2016-02-14 05:45:00; 16.320000; 16.320000; 14314.621200; 14314.621200; 0
2016-02-14 05:45:00; 2016-02-14 06:00:00; 16.320000; 16.320000; 14314.672200; 14314.672200; 0
2016-02-14 06:00:00; 2016-02-14 06:15:00; 16.320000; 16.320000; 14314.723200; 14314.723200; 0
2016-02-14 06:15:00; 2016-02-14 06:30:00; 16.448000; 16.448000; 14314.774200; 14314.774200; 0
2016-02-14 06:30:00; 2016-02-14 06:45:00; 16.320000; 16.320000; 14314.825600; 14314.825600; 0
2016-02-14 06:45:00; 2016-02-14 07:00:00; 16.576000; 16.576000; 14314.876600; 14314.876600; 0
2016-02-14 07:00:00; 2016-02-14 07:15:00; 16.768000; 16.768000; 14314.928400; 14314.928400; 0
2016-02-14 07:15:00; 2016-02-14 07:30:00; 16.960000; 16.960000; 14314.980800; 14314.980800; 0
2016-02-14 07:30:00; 2016-02-14 07:45:00; 16.832000; 16.832000; 14315.033800; 14315.033800; 0
2016-02-14 07:45:00; 2016-02-14 08:00:00; 16.832000; 16.832000; 14315.086400; 14315.086400; 0
2016-02-14 08:00:00; 2016-02-14 08:15:00; 16.640000; 16.640000; 14315.139000; 14315.139000; 0
