Date-Time-Start; Date-Time-End; Gebäude 211 Kabel 1-3 | NoComment | Orginal Power [kW] inkl. Wandlerfaktoren - Korrigierte Power [kW] inkl. Wandlerfaktoren; Verbrauch-Orginal Viertelstündlich[kWh]; Verbrauch Korrigiert Viertelstündlich[kWh]; ErrorCode
2016-02-27 10:15:00; 2016-02-27 10:30:00; 27.520000; 27.520000; 12367.557800; 12367.557800; 0
2016-02-27 10:30:00; 2016-02-27 10:45:00; 24.160000; 24.160000; 12367.592200; 12367.592200; 0
2016-02-27 10:45:00; 2016-02-27 11:00:00; 27.360000; 27.360000; 12367.622400; 12367.622400; 0
2016-02-27 11:00:00; 2016-02-27 11:15:00; 24.320000; 24.320000; 12367.656600; 12367.656600; 0
2016-02-27 11:15:00; 2016-02-27 11:30:00; 26.720000; 26.720000; 12367.687000; 12367.687000; 0
2016-02-27 11:30:00; 2016-02-27 11:45:00; 26.560000; 26.560000; 12367.720400; 12367.720400; 0
2016-02-27 11:45:00; 2016-02-27 12:00:00; 26.080000; 26.080000; 12367.753600; 12367.753600; 0
2016-02-27 12:00:00; 2016-02-27 12:15:00; 21.760000; 21.760000; 12367.786200; 12367.786200; 0
2016-02-27 12:15:00; 2016-02-27 12:30:00; 20.960000; 20.960000; 12367.813400; 12367.813400; 0
2016-02-27 12:30:00; 2016-02-27 12:45:00; 21.120000; 21.120000; 12367.839600; 12367.839600; 0
2016-02-27 12:45:00; 2016-02-27 13:00:00; 21.280000; 21.280000; 12367.866000; 12367.866000; 0
2016-02-27 13:00:00; 2016-02-27 13:15:00; 20.000000; 20.000000; 12367.892600; 12367.892600; 0
2016-02-27 13:15:00; 2016-02-27 13:30:00; 20.160000; 20.160000; 12367.917600; 12367.917600; 0
2016-02-27 13:30:00; 2016-02-27 13:45:00; 21.440000; 21.440000; 12367.942800; 12367.942800; 0
2016-02-27 13:45:00; 2016-02-27 14:00:00; 20.000000; 20.000000; 12367.969600; 12367.969600; 0
2016-02-27 14:00:00; 2016-02-27 14:15:00; 20.160000; 20.160000; 12367.994600; 12367.994600; 0
2016-02-27 14:15:00; 2016-02-27 14:30:00; 20.800000; 20.800000; 12368.019800; 12368.019800; 0
2016-02-27 14:30:00; 2016-02-27 14:45:00; 20.640000; 20.640000; 12368.045800; 12368.045800; 0
2016-02-27 14:45:00; 2016-02-27 15:00:00; 20.160000; 20.160000; 12368.071600; 12368.071600; 0
2016-02-27 15:00:00; 2016-02-27 15:15:00; 25.280000; 25.280000; 12368.096800; 12368.096800; 0
2016-02-27 15:15:00; 2016-02-27 15:30:00; 28.320000; 28.320000; 12368.128400; 12368.128400; 0
2016-02-27 15:30:00; 2016-02-27 15:45:00; 24.480000; 24.480000; 12368.163800; 12368.163800; 0
2016-02-27 15:45:00; 2016-02-27 16:00:00; 23.200000; 23.200000; 12368.194400; 12368.194400; 0
2016-02-27 16:00:00; 2016-02-27 16:15:00; 25.440000; 25.440000; 12368.223400; 12368.223400; 0
2016-02-27 16:15:00; 2016-02-27 16:30:00; 25.440000; 25.440000; 12368.255200; 12368.255200; 0
2016-02-27 16:30:00; 2016-02-27 16:45:00; 25.760000; 25.760000; 12368.287000; 12368.287000; 0
2016-02-27 16:45:00; 2016-02-27 17:00:00; 22.720000; 22.720000; 12368.319200; 12368.319200; 0
2016-02-27 17:00:00; 2016-02-27 17:15:00; 23.200000; 23.200000; 12368.347600; 12368.347600; 0
2016-02-27 17:15:00; 2016-02-27 17:30:00; 22.720000; 22.720000; 12368.376600; 12368.376600; 0
2016-02-27 17:30:00; 2016-02-27 17:45:00; 26.080000; 26.080000; 12368.405000; 12368.405000; 0
2016-02-27 17:45:00; 2016-02-27 18:00:00; 23.040000; 23.040000; 12368.437600; 12368.437600; 0
2016-02-27 18:00:00; 2016-02-27 18:15:00; 19.360000; 19.360000; 12368.466400; 12368.466400; 0
2016-02-27 18:15:00; 2016-02-27 18:30:00; 19.520000; 19.520000; 12368.490600; 12368.490600; 0
2016-02-27 18:30:00; 2016-02-27 18:45:00; 20.960000; 20.960000; 12368.515000; 12368.515000; 0
2016-02-27 18:45:00; 2016-02-27 19:00:00; 19.840000; 19.840000; 12368.541200; 12368.541200; 0
2016-02-27 19:00:00; 2016-02-27 19:15:00; 20.320000; 20.320000; 12368.566000; 12368.566000; 0
2016-02-27 19:15:00; 2016-02-27 19:30:00; 19.040000; 19.040000; 12368.591400; 12368.591400; 0
2016-02-27 19:30:00; 2016-02-27 19:45:00; 19.360000; 19.360000; 12368.615200; 12368.615200; 0
2016-02-27 19:45:00; 2016-02-27 20:00:00; 19.680000; 19.680000; 12368.639400; 12368.639400; 0
2016-02-27 20:00:00; 2016-02-27 20:15:00; 20.640000; 20.640000; 12368.664000; 12368.664000; 0
2016-02-27 20:15:00; 2016-02-27 20:30:00; 21.440000; 21.440000; 12368.689800; 12368.689800; 0
2016-02-27 20:30:00; 2016-02-27 20:45:00; 20.160000; 20.160000; 12368.716600; 12368.716600; 0
2016-02-27 20:45:00; 2016-02-27 21:00:00; 21.120000; 21.120000; 12368.741800; 12368.741800; 0
2016-02-27 21:00:00; 2016-02-27 21:15:00; 20.160000; 20.160000; 12368.768200; 12368.768200; 0
2016-02-27 21:15:00; 2016-02-27 21:30:00; 20.480000; 20.480000; 12368.793400; 12368.793400; 0
2016-02-27 21:30:00; 2016-02-27 21:45:00; 20.480000; 20.480000; 12368.819000; 12368.819000; 0
2016-02-27 21:45:00; 2016-02-27 22:00:00; 20.000000; 20.000000; 12368.844600; 12368.844600; 0
2016-02-27 22:00:00; 2016-02-27 22:15:00; 16.960000; 16.960000; 12368.869600; 12368.869600; 0
2016-02-27 22:15:00; 2016-02-27 22:30:00; 17.920000; 17.920000; 12368.890800; 12368.890800; 0
2016-02-27 22:30:00; 2016-02-27 22:45:00; 17.120000; 17.120000; 12368.913200; 12368.913200; 0
2016-02-27 22:45:00; 2016-02-27 23:00:00; 17.440000; 17.440000; 12368.934600; 12368.934600; 0
2016-02-27 23:00:00; 2016-02-27 23:15:00; 9.920000; 9.920000; 12368.956400; 12368.956400; 0
2016-02-27 23:15:00; 2016-02-27 23:30:00; 10.080000; 10.080000; 12368.968800; 12368.968800; 0
2016-02-27 23:30:00; 2016-02-27 23:45:00; 8.800000; 8.800000; 12368.981400; 12368.981400; 0
2016-02-27 23:45:00; 2016-02-28 00:00:00; 9.440000; 9.440000; 12368.992400; 12368.992400; 0
2016-02-28 00:00:00; 2016-02-28 00:15:00; 9.440000; 9.440000; 12369.004200; 12369.004200; 0
2016-02-28 00:15:00; 2016-02-28 00:30:00; 9.280000; 9.280000; 12369.016000; 12369.016000; 0
2016-02-28 00:30:00; 2016-02-28 00:45:00; 9.120000; 9.120000; 12369.027600; 12369.027600; 0
2016-02-28 00:45:00; 2016-02-28 01:00:00; 10.400000; 10.400000; 12369.039000; 12369.039000; 0
2016-02-28 01:00:00; 2016-02-28 01:15:00; 9.120000; 9.120000; 12369.052000; 12369.052000; 0
2016-02-28 01:15:00; 2016-02-28 01:30:00; 8.480000; 8.480000; 12369.063400; 12369.063400; 0
2016-02-28 01:30:00; 2016-02-28 01:45:00; 8.320000; 8.320000; 12369.074000; 12369.074000; 0
2016-02-28 01:45:00; 2016-02-28 02:00:00; 8.960000; 8.960000; 12369.084400; 12369.084400; 0
2016-02-28 02:00:00; 2016-02-28 02:15:00; 7.840000; 7.840000; 12369.095600; 12369.095600; 0
2016-02-28 02:15:00; 2016-02-28 02:30:00; 8.800000; 8.800000; 12369.105400; 12369.105400; 0
2016-02-28 02:30:00; 2016-02-28 02:45:00; 8.320000; 8.320000; 12369.116400; 12369.116400; 0
2016-02-28 02:45:00; 2016-02-28 03:00:00; 9.600000; 9.600000; 12369.126800; 12369.126800; 0
2016-02-28 03:00:00; 2016-02-28 03:15:00; 9.600000; 9.600000; 12369.138800; 12369.138800; 0
2016-02-28 03:15:00; 2016-02-28 03:30:00; 9.440000; 9.440000; 12369.150800; 12369.150800; 0
2016-02-28 03:30:00; 2016-02-28 03:45:00; 9.280000; 9.280000; 12369.162600; 12369.162600; 0
2016-02-28 03:45:00; 2016-02-28 04:00:00; 9.120000; 9.120000; 12369.174200; 12369.174200; 0
2016-02-28 04:00:00; 2016-02-28 04:15:00; 8.800000; 8.800000; 12369.185600; 12369.185600; 0
2016-02-28 04:15:00; 2016-02-28 04:30:00; 8.480000; 8.480000; 12369.196600; 12369.196600; 0
2016-02-28 04:30:00; 2016-02-28 04:45:00; 8.640000; 8.640000; 12369.207200; 12369.207200; 0
2016-02-28 04:45:00; 2016-02-28 05:00:00; 8.320000; 8.320000; 12369.218000; 12369.218000; 0
2016-02-28 05:00:00; 2016-02-28 05:15:00; 8.480000; 8.480000; 12369.228400; 12369.228400; 0
2016-02-28 05:15:00; 2016-02-28 05:30:00; 8.480000; 8.480000; 12369.239000; 12369.239000; 0
2016-02-28 05:30:00; 2016-02-28 05:45:00; 9.600000; 9.600000; 12369.249600; 12369.249600; 0
2016-02-28 05:45:00; 2016-02-28 06:00:00; 9.280000; 9.280000; 12369.261600; 12369.261600; 0
2016-02-28 06:00:00; 2016-02-28 06:15:00; 8.960000; 8.960000; 12369.273200; 12369.273200; 0
2016-02-28 06:15:00; 2016-02-28 06:30:00; 9.120000; 9.120000; 12369.284400; 12369.284400; 0
2016-02-28 06:30:00; 2016-02-28 06:45:00; 9.600000; 9.600000; 12369.295800; 12369.295800; 0
2016-02-28 06:45:00; 2016-02-28 07:00:00; 9.760000; 9.760000; 12369.307800; 12369.307800; 0
2016-02-28 07:00:00; 2016-02-28 07:15:00; 13.600000; 13.600000; 12369.320000; 12369.320000; 0
2016-02-28 07:15:00; 2016-02-28 07:30:00; 20.960000; 20.960000; 12369.337000; 12369.337000; 0
2016-02-28 07:30:00; 2016-02-28 07:45:00; 25.440000; 25.440000; 12369.363200; 12369.363200; 0
2016-02-28 07:45:00; 2016-02-28 08:00:00; 26.880000; 26.880000; 12369.395000; 12369.395000; 0
2016-02-28 08:00:00; 2016-02-28 08:15:00; 24.160000; 24.160000; 12369.428600; 12369.428600; 0
2016-02-28 08:15:00; 2016-02-28 08:30:00; 26.880000; 26.880000; 12369.458800; 12369.458800; 0
2016-02-28 08:30:00; 2016-02-28 08:45:00; 27.680000; 27.680000; 12369.492400; 12369.492400; 0
2016-02-28 08:45:00; 2016-02-28 09:00:00; 24.800000; 24.800000; 12369.527000; 12369.527000; 0
2016-02-28 09:00:00; 2016-02-28 09:15:00; 26.240000; 26.240000; 12369.558000; 12369.558000; 0
2016-02-28 09:15:00; 2016-02-28 09:30:00; 25.760000; 25.760000; 12369.590800; 12369.590800; 0
2016-02-28 09:30:00; 2016-02-28 09:45:00; 29.280000; 29.280000; 12369.623000; 12369.623000; 0
2016-02-28 09:45:00; 2016-02-28 10:00:00; 27.840000; 27.840000; 12369.659600; 12369.659600; 0
2016-02-28 10:00:00; 2016-02-28 10:15:00; 28.960000; 28.960000; 12369.694400; 12369.694400; 0
2016-02-28 10:15:00; 2016-02-28 10:30:00; 30.400000; 30.400000; 12369.730600; 12369.730600; 0
2016-02-28 10:30:00; 2016-02-28 10:45:00; 29.760000; 29.760000; 12369.768600; 12369.768600; 0
2016-02-28 10:45:00; 2016-02-28 11:00:00; 28.480000; 28.480000; 12369.805800; 12369.805800; 0
2016-02-28 11:00:00; 2016-02-28 11:15:00; 28.480000; 28.480000; 12369.841400; 12369.841400; 0
2016-02-28 11:15:00; 2016-02-28 11:30:00; 29.920000; 29.920000; 12369.877000; 12369.877000; 0
2016-02-28 11:30:00; 2016-02-28 11:45:00; 28.800000; 28.800000; 12369.914400; 12369.914400; 0
2016-02-28 11:45:00; 2016-02-28 12:00:00; 23.680000; 23.680000; 12369.950400; 12369.950400; 0
2016-02-28 12:00:00; 2016-02-28 12:15:00; 23.840000; 23.840000; 12369.980000; 12369.980000; 0
2016-02-28 12:15:00; 2016-02-28 12:30:00; 23.840000; 23.840000; 12370.009800; 12370.009800; 0
2016-02-28 12:30:00; 2016-02-28 12:45:00; 23.520000; 23.520000; 12370.039600; 12370.039600; 0
2016-02-28 12:45:00; 2016-02-28 13:00:00; 23.040000; 23.040000; 12370.069000; 12370.069000; 0
2016-02-28 13:00:00; 2016-02-28 13:15:00; 23.040000; 23.040000; 12370.097800; 12370.097800; 0
2016-02-28 13:15:00; 2016-02-28 13:30:00; 22.240000; 22.240000; 12370.126600; 12370.126600; 0
2016-02-28 13:30:00; 2016-02-28 13:45:00; 20.640000; 20.640000; 12370.154400; 12370.154400; 0
2016-02-28 13:45:00; 2016-02-28 14:00:00; 19.520000; 19.520000; 12370.180200; 12370.180200; 0
2016-02-28 14:00:00; 2016-02-28 14:15:00; 19.040000; 19.040000; 12370.204600; 12370.204600; 0
2016-02-28 14:15:00; 2016-02-28 14:30:00; 19.520000; 19.520000; 12370.228400; 12370.228400; 0
2016-02-28 14:30:00; 2016-02-28 14:45:00; 20.640000; 20.640000; 12370.252800; 12370.252800; 0
2016-02-28 14:45:00; 2016-02-28 15:00:00; 20.640000; 20.640000; 12370.278600; 12370.278600; 0
2016-02-28 15:00:00; 2016-02-28 15:15:00; 23.520000; 23.520000; 12370.304400; 12370.304400; 0
2016-02-28 15:15:00; 2016-02-28 15:30:00; 27.200000; 27.200000; 12370.333800; 12370.333800; 0
2016-02-28 15:30:00; 2016-02-28 15:45:00; 26.240000; 26.240000; 12370.367800; 12370.367800; 0
2016-02-28 15:45:00; 2016-02-28 16:00:00; 25.440000; 25.440000; 12370.400600; 12370.400600; 0
2016-02-28 16:00:00; 2016-02-28 16:15:00; 25.440000; 25.440000; 12370.432400; 12370.432400; 0
2016-02-28 16:15:00; 2016-02-28 16:30:00; 25.920000; 25.920000; 12370.464200; 12370.464200; 0
2016-02-28 16:30:00; 2016-02-28 16:45:00; 25.920000; 25.920000; 12370.496600; 12370.496600; 0
2016-02-28 16:45:00; 2016-02-28 17:00:00; 23.840000; 23.840000; 12370.529000; 12370.529000; 0
2016-02-28 17:00:00; 2016-02-28 17:15:00; 22.720000; 22.720000; 12370.558800; 12370.558800; 0
2016-02-28 17:15:00; 2016-02-28 17:30:00; 24.160000; 24.160000; 12370.587200; 12370.587200; 0
2016-02-28 17:30:00; 2016-02-28 17:45:00; 22.240000; 22.240000; 12370.617400; 12370.617400; 0
2016-02-28 17:45:00; 2016-02-28 18:00:00; 20.320000; 20.320000; 12370.645200; 12370.645200; 0
2016-02-28 18:00:00; 2016-02-28 18:15:00; 20.160000; 20.160000; 12370.670600; 12370.670600; 0
2016-02-28 18:15:00; 2016-02-28 18:30:00; 18.880000; 18.880000; 12370.695800; 12370.695800; 0
2016-02-28 18:30:00; 2016-02-28 18:45:00; 19.040000; 19.040000; 12370.719400; 12370.719400; 0
2016-02-28 18:45:00; 2016-02-28 19:00:00; 20.160000; 20.160000; 12370.743200; 12370.743200; 0
2016-02-28 19:00:00; 2016-02-28 19:15:00; 20.640000; 20.640000; 12370.768400; 12370.768400; 0
2016-02-28 19:15:00; 2016-02-28 19:30:00; 18.560000; 18.560000; 12370.794200; 12370.794200; 0
2016-02-28 19:30:00; 2016-02-28 19:45:00; 18.720000; 18.720000; 12370.817400; 12370.817400; 0
2016-02-28 19:45:00; 2016-02-28 20:00:00; 18.720000; 18.720000; 12370.840800; 12370.840800; 0
2016-02-28 20:00:00; 2016-02-28 20:15:00; 17.600000; 17.600000; 12370.864200; 12370.864200; 0
2016-02-28 20:15:00; 2016-02-28 20:30:00; 18.880000; 18.880000; 12370.886200; 12370.886200; 0
2016-02-28 20:30:00; 2016-02-28 20:45:00; 19.360000; 19.360000; 12370.909800; 12370.909800; 0
2016-02-28 20:45:00; 2016-02-28 21:00:00; 18.720000; 18.720000; 12370.934000; 12370.934000; 0
2016-02-28 21:00:00; 2016-02-28 21:15:00; 19.200000; 19.200000; 12370.957400; 12370.957400; 0
2016-02-28 21:15:00; 2016-02-28 21:30:00; 19.040000; 19.040000; 12370.981400; 12370.981400; 0
2016-02-28 21:30:00; 2016-02-28 21:45:00; 20.800000; 20.800000; 12371.005200; 12371.005200; 0
2016-02-28 21:45:00; 2016-02-28 22:00:00; 18.880000; 18.880000; 12371.031200; 12371.031200; 0
2016-02-28 22:00:00; 2016-02-28 22:15:00; 16.800000; 16.800000; 12371.054800; 12371.054800; 0
2016-02-28 22:15:00; 2016-02-28 22:30:00; 17.120000; 17.120000; 12371.075800; 12371.075800; 0
2016-02-28 22:30:00; 2016-02-28 22:45:00; 18.080000; 18.080000; 12371.097200; 12371.097200; 0
2016-02-28 22:45:00; 2016-02-28 23:00:00; 16.960000; 16.960000; 12371.119800; 12371.119800; 0
2016-02-28 23:00:00; 2016-02-28 23:15:00; 17.760000; 17.760000; 12371.141000; 12371.141000; 0
2016-02-28 23:15:00; 2016-02-28 23:30:00; 10.400000; 10.400000; 12371.163200; 12371.163200; 0
2016-02-28 23:30:00; 2016-02-28 23:45:00; 9.280000; 9.280000; 12371.176200; 12371.176200; 0
2016-02-28 23:45:00; 2016-02-29 00:00:00; 10.560000; 10.560000; 12371.187800; 12371.187800; 0
2016-02-29 00:00:00; 2016-02-29 00:15:00; 7.520000; 7.520000; 12371.201000; 12371.201000; 0
2016-02-29 00:15:00; 2016-02-29 00:30:00; 8.480000; 8.480000; 12371.210400; 12371.210400; 0
2016-02-29 00:30:00; 2016-02-29 00:45:00; 8.480000; 8.480000; 12371.221000; 12371.221000; 0
2016-02-29 00:45:00; 2016-02-29 01:00:00; 8.800000; 8.800000; 12371.231600; 12371.231600; 0
2016-02-29 01:00:00; 2016-02-29 01:15:00; 8.640000; 8.640000; 12371.242600; 12371.242600; 0
2016-02-29 01:15:00; 2016-02-29 01:30:00; 8.000000; 8.000000; 12371.253400; 12371.253400; 0
2016-02-29 01:30:00; 2016-02-29 01:45:00; 7.840000; 7.840000; 12371.263400; 12371.263400; 0
2016-02-29 01:45:00; 2016-02-29 02:00:00; 9.120000; 9.120000; 12371.273200; 12371.273200; 0
2016-02-29 02:00:00; 2016-02-29 02:15:00; 7.360000; 7.360000; 12371.284600; 12371.284600; 0
2016-02-29 02:15:00; 2016-02-29 02:30:00; 8.640000; 8.640000; 12371.293800; 12371.293800; 0
2016-02-29 02:30:00; 2016-02-29 02:45:00; 8.800000; 8.800000; 12371.304600; 12371.304600; 0
2016-02-29 02:45:00; 2016-02-29 03:00:00; 8.000000; 8.000000; 12371.315600; 12371.315600; 0
2016-02-29 03:00:00; 2016-02-29 03:15:00; 8.320000; 8.320000; 12371.325600; 12371.325600; 0
2016-02-29 03:15:00; 2016-02-29 03:30:00; 8.800000; 8.800000; 12371.336000; 12371.336000; 0
2016-02-29 03:30:00; 2016-02-29 03:45:00; 7.680000; 7.680000; 12371.347000; 12371.347000; 0
2016-02-29 03:45:00; 2016-02-29 04:00:00; 8.480000; 8.480000; 12371.356600; 12371.356600; 0
2016-02-29 04:00:00; 2016-02-29 04:15:00; 8.160000; 8.160000; 12371.367200; 12371.367200; 0
2016-02-29 04:15:00; 2016-02-29 04:30:00; 8.640000; 8.640000; 12371.377400; 12371.377400; 0
2016-02-29 04:30:00; 2016-02-29 04:45:00; 8.480000; 8.480000; 12371.388200; 12371.388200; 0
2016-02-29 04:45:00; 2016-02-29 05:00:00; 8.800000; 8.800000; 12371.398800; 12371.398800; 0
2016-02-29 05:00:00; 2016-02-29 05:15:00; 8.160000; 8.160000; 12371.409800; 12371.409800; 0
2016-02-29 05:15:00; 2016-02-29 05:30:00; 7.680000; 7.680000; 12371.420000; 12371.420000; 0
2016-02-29 05:30:00; 2016-02-29 05:45:00; 8.800000; 8.800000; 12371.429600; 12371.429600; 0
2016-02-29 05:45:00; 2016-02-29 06:00:00; 8.160000; 8.160000; 12371.440600; 12371.440600; 0
2016-02-29 06:00:00; 2016-02-29 06:15:00; 17.920000; 17.920000; 12371.450800; 12371.450800; 0
2016-02-29 06:15:00; 2016-02-29 06:30:00; 20.960000; 20.960000; 12371.473200; 12371.473200; 0
2016-02-29 06:30:00; 2016-02-29 06:45:00; 18.880000; 18.880000; 12371.499400; 12371.499400; 0
2016-02-29 06:45:00; 2016-02-29 07:00:00; 18.400000; 18.400000; 12371.523000; 12371.523000; 0
2016-02-29 07:00:00; 2016-02-29 07:15:00; 18.880000; 18.880000; 12371.546000; 12371.546000; 0
2016-02-29 07:15:00; 2016-02-29 07:30:00; 18.080000; 18.080000; 12371.569600; 12371.569600; 0
2016-02-29 07:30:00; 2016-02-29 07:45:00; 20.000000; 20.000000; 12371.592200; 12371.592200; 0
2016-02-29 07:45:00; 2016-02-29 08:00:00; 18.560000; 18.560000; 12371.617200; 12371.617200; 0
2016-02-29 08:00:00; 2016-02-29 08:15:00; 19.840000; 19.840000; 12371.640400; 12371.640400; 0
2016-02-29 08:15:00; 2016-02-29 08:30:00; 20.640000; 20.640000; 12371.665200; 12371.665200; 0
2016-02-29 08:30:00; 2016-02-29 08:45:00; 19.360000; 19.360000; 12371.691000; 12371.691000; 0
2016-02-29 08:45:00; 2016-02-29 09:00:00; 20.320000; 20.320000; 12371.715200; 12371.715200; 0
2016-02-29 09:00:00; 2016-02-29 09:15:00; 21.120000; 21.120000; 12371.740600; 12371.740600; 0
2016-02-29 09:15:00; 2016-02-29 09:30:00; 20.000000; 20.000000; 12371.767000; 12371.767000; 0
2016-02-29 09:30:00; 2016-02-29 09:45:00; 21.600000; 21.600000; 12371.792000; 12371.792000; 0
2016-02-29 09:45:00; 2016-02-29 10:00:00; 23.360000; 23.360000; 12371.819000; 12371.819000; 0
2016-02-29 10:00:00; 2016-02-29 10:15:00; 22.720000; 22.720000; 12371.848200; 12371.848200; 0
2016-02-29 10:15:00; 2016-02-29 10:30:00; 23.040000; 23.040000; 12371.876600; 12371.876600; 0
2016-02-29 10:30:00; 2016-02-29 10:45:00; 21.440000; 21.440000; 12371.905400; 12371.905400; 0
2016-02-29 10:45:00; 2016-02-29 11:00:00; 22.720000; 22.720000; 12371.932200; 12371.932200; 0
2016-02-29 11:00:00; 2016-02-29 11:15:00; 23.200000; 23.200000; 12371.960600; 12371.960600; 0
2016-02-29 11:15:00; 2016-02-29 11:30:00; 23.680000; 23.680000; 12371.989600; 12371.989600; 0
2016-02-29 11:30:00; 2016-02-29 11:45:00; 23.040000; 23.040000; 12372.019200; 12372.019200; 0
2016-02-29 11:45:00; 2016-02-29 12:00:00; 21.760000; 21.760000; 12372.048000; 12372.048000; 0
2016-02-29 12:00:00; 2016-02-29 12:15:00; 22.720000; 22.720000; 12372.075200; 12372.075200; 0
2016-02-29 12:15:00; 2016-02-29 12:30:00; 24.000000; 24.000000; 12372.103600; 12372.103600; 0
2016-02-29 12:30:00; 2016-02-29 12:45:00; 23.840000; 23.840000; 12372.133600; 12372.133600; 0
2016-02-29 12:45:00; 2016-02-29 13:00:00; 23.040000; 23.040000; 12372.163400; 12372.163400; 0
2016-02-29 13:00:00; 2016-02-29 13:15:00; 23.200000; 23.200000; 12372.192200; 12372.192200; 0
2016-02-29 13:15:00; 2016-02-29 13:30:00; 23.520000; 23.520000; 12372.221200; 12372.221200; 0
2016-02-29 13:30:00; 2016-02-29 13:45:00; 22.400000; 22.400000; 12372.250600; 12372.250600; 0
2016-02-29 13:45:00; 2016-02-29 14:00:00; 21.760000; 21.760000; 12372.278600; 12372.278600; 0
2016-02-29 14:00:00; 2016-02-29 14:15:00; 21.440000; 21.440000; 12372.305800; 12372.305800; 0
2016-02-29 14:15:00; 2016-02-29 14:30:00; 21.920000; 21.920000; 12372.332600; 12372.332600; 0
2016-02-29 14:30:00; 2016-02-29 14:45:00; 20.480000; 20.480000; 12372.360000; 12372.360000; 0
2016-02-29 14:45:00; 2016-02-29 15:00:00; 21.280000; 21.280000; 12372.385600; 12372.385600; 0
2016-02-29 15:00:00; 2016-02-29 15:15:00; 21.920000; 21.920000; 12372.412200; 12372.412200; 0
2016-02-29 15:15:00; 2016-02-29 15:30:00; 27.040000; 27.040000; 12372.439600; 12372.439600; 0
2016-02-29 15:30:00; 2016-02-29 15:45:00; 23.200000; 23.200000; 12372.473400; 12372.473400; 0
2016-02-29 15:45:00; 2016-02-29 16:00:00; 26.560000; 26.560000; 12372.502400; 12372.502400; 0
2016-02-29 16:00:00; 2016-02-29 16:15:00; 28.640000; 28.640000; 12372.535600; 12372.535600; 0
2016-02-29 16:15:00; 2016-02-29 16:30:00; 24.000000; 24.000000; 12372.571400; 12372.571400; 0
2016-02-29 16:30:00; 2016-02-29 16:45:00; 25.120000; 25.120000; 12372.601400; 12372.601400; 0
2016-02-29 16:45:00; 2016-02-29 17:00:00; 24.480000; 24.480000; 12372.632800; 12372.632800; 0
2016-02-29 17:00:00; 2016-02-29 17:15:00; 24.800000; 24.800000; 12372.663400; 12372.663400; 0
2016-02-29 17:15:00; 2016-02-29 17:30:00; 24.960000; 24.960000; 12372.694400; 12372.694400; 0
2016-02-29 17:30:00; 2016-02-29 17:45:00; 23.840000; 23.840000; 12372.725600; 12372.725600; 0
2016-02-29 17:45:00; 2016-02-29 18:00:00; 24.800000; 24.800000; 12372.755400; 12372.755400; 0
2016-02-29 18:00:00; 2016-02-29 18:15:00; 21.920000; 21.920000; 12372.786400; 12372.786400; 0
2016-02-29 18:15:00; 2016-02-29 18:30:00; 21.920000; 21.920000; 12372.813800; 12372.813800; 0
2016-02-29 18:30:00; 2016-02-29 18:45:00; 21.760000; 21.760000; 12372.841200; 12372.841200; 0
2016-02-29 18:45:00; 2016-02-29 19:00:00; 20.480000; 20.480000; 12372.868400; 12372.868400; 0
2016-02-29 19:00:00; 2016-02-29 19:15:00; 20.160000; 20.160000; 12372.894000; 12372.894000; 0
2016-02-29 19:15:00; 2016-02-29 19:30:00; 19.520000; 19.520000; 12372.919200; 12372.919200; 0
2016-02-29 19:30:00; 2016-02-29 19:45:00; 20.640000; 20.640000; 12372.943600; 12372.943600; 0
2016-02-29 19:45:00; 2016-02-29 20:00:00; 20.320000; 20.320000; 12372.969400; 12372.969400; 0
2016-02-29 20:00:00; 2016-02-29 20:15:00; 19.520000; 19.520000; 12372.994800; 12372.994800; 0
2016-02-29 20:15:00; 2016-02-29 20:30:00; 19.680000; 19.680000; 12373.019200; 12373.019200; 0
2016-02-29 20:30:00; 2016-02-29 20:45:00; 20.320000; 20.320000; 12373.043800; 12373.043800; 0
2016-02-29 20:45:00; 2016-02-29 21:00:00; 20.320000; 20.320000; 12373.069200; 12373.069200; 0
